TransactionID,Product,UnitPrice,Revenue,Expenses,Date
FDC15,Dairy,155.5288,1571.288,1005.14,2025-08-20
FDF11,Starchy Foods,239.6538,2403.538,1462.89,2025-08-21
FDW35,Breads,41.6454,83.8908,51.65,2025-08-22
FDB44,Fruits and Vegetables,211.0586,844.2344,577.88,2025-08-23
NCC06,Household,127.3336,2940.1728,2059.52,2025-08-24
FDR04,Frozen Foods,98.0068,291.6204,206.56,2025-08-25
FDB17,Frozen Foods,181.2976,3259.7568,2307.66,2025-08-26
FDW43,Fruits and Vegetables,226.8036,3415.554,1940.86,2025-08-27
FDA27,Dairy,256.7672,5624.6784,3649.76,2025-08-28
NCU41,Health and Hygiene,190.1846,6687.961,3755.37,2025-08-29
FDY56,Fruits and Vegetables,227.1062,5642.655,3723.62,2025-08-30
FDV39,Meat,196.2426,4943.565,3155.51,2025-08-31
FDN32,Fruits and Vegetables,182.6266,3135.2522,2281.02,2025-09-01
FDW07,Fruits and Vegetables,87.4514,796.9626,494.26,2025-09-02
FDZ27,Dairy,51.535,848.895,486.77,2025-09-03
FDW23,Baking Goods,37.3164,38.6164,22.34,2025-09-04
FDU01,Canned,184.5924,4997.4948,3509.75,2025-09-05
FDF10,Snack Foods,149.1418,588.5672,396.48,2025-09-06
DRH03,Dairy,91.812,372.848,212.61,2025-09-07
FDW27,Meat,155.7314,155.1314,87.93,2025-09-08
DRI13,Soft Drinks,218.0508,3038.7112,2097.3,2025-09-09
NCR05,Health and Hygiene,200.2084,1587.2672,896.1,2025-09-10
FDB29,Frozen Foods,115.4176,687.1056,490.85,2025-09-11
FDL51,Dairy,213.4876,1929.4884,1333.76,2025-09-12
FDB11,Starchy Foods,223.8404,3600.6464,2038.94,2025-09-13
FDI35,Starchy Foods,180.7634,2181.1608,1236.65,2025-09-14
FDX08,Fruits and Vegetables,181.4318,3428.2042,2561.99,2025-09-15
FDP59,Breads,105.6648,623.1888,389.4,2025-09-16
NCJ18,Household,120.5124,2133.2232,1331.41,2025-09-17
FDJ41,Frozen Foods,261.6594,3401.5722,2423.82,2025-09-18
FDU08,Fruits and Vegetables,101.0042,1289.6546,953.63,2025-09-19
FDS09,Snack Foods,49.6008,50.6008,37.81,2025-09-20
DRH15,Dairy,45.9428,790.9704,554.21,2025-09-21
NCV17,Health and Hygiene,129.2626,3147.9024,1968.23,2025-09-22
NCO54,Household,56.7614,2486.763,1409.25,2025-09-23
FDE24,Baking Goods,141.0812,1139.8496,804.08,2025-09-24
FDH53,Frozen Foods,84.3592,1816.3024,1201.81,2025-09-25
FDZ13,Canned,51.935,199.74,126.8,2025-09-26
FDW28,Frozen Foods,196.7452,978.726,715.71,2025-09-27
FDU46,Snack Foods,85.854,2683.174,1535.42,2025-09-28
NCE43,Household,169.9448,2897.5616,1879.14,2025-09-29
FDS26,Dairy,260.5594,9158.079,5057.74,2025-09-30
FDB14,Canned,93.212,1957.452,1260.07,2025-10-01
DRB48,Soft Drinks,40.2822,1296.3126,727.57,2025-10-02
NCC42,Health and Hygiene,140.3838,2528.7084,1450.88,2025-10-03
FDQ20,Fruits and Vegetables,38.7138,284.2966,163.05,2025-10-04
FDA13,Canned,38.6506,759.012,516.01,2025-10-05
FDZ15,Dairy,117.3782,1787.673,1249.96,2025-10-06
NCV42,Household,111.3228,2431.5016,1621.02,2025-10-07
DRI51,Dairy,173.1764,4466.1864,3315.85,2025-10-08
FDO28,Frozen Foods,119.9098,2048.6666,1280.36,2025-10-09
NCS54,Household,175.437,1940.807,1178.35,2025-10-10
FDH16,Frozen Foods,88.783,2067.309,1496.15,2025-10-11
FDG24,Baking Goods,85.125,2663.2,1583.86,2025-10-12
FDR52,Frozen Foods,192.1846,1146.5076,851.45,2025-10-13
NCH06,Household,247.846,3448.844,1905.25,2025-10-14
FDA36,Baking Goods,184.8924,1665.8316,1239.34,2025-10-15
FDU56,Fruits and Vegetables,184.7266,8114.7704,4533.17,2025-10-16
FDT09,Snack Foods,132.5284,1713.7692,1248.02,2025-10-17
FDU25,Canned,56.4246,810.9444,531.61,2025-10-18
FDK41,Frozen Foods,84.9224,1193.1136,893.16,2025-10-19
NCT54,Household,93.4094,856.8846,483.93,2025-10-20
FDV51,Meat,163.8842,165.7842,109.55,2025-10-21
FDM24,Baking Goods,151.3366,1057.9562,786.97,2025-10-22
NCO30,Household,185.0608,2205.1296,1443.52,2025-10-23
FDQ45,Snack Foods,182.3608,2940.1728,1987.2,2025-10-24
DRK59,Hard Drinks,235.8616,3046.7008,2099.63,2025-10-25
FDW28,Frozen Foods,196.8452,3327.6684,2132.73,2025-10-26
FDC02,Canned,258.3278,520.6556,351.71,2025-10-27
FDR21,Snack Foods,174.837,2999.429,2000.21,2025-10-28
FDN48,Baking Goods,90.0804,2113.2492,1543.16,2025-10-29
FDT44,Fruits and Vegetables,117.8466,942.7728,527.09,2025-10-30
FDX14,Dairy,74.0354,75.2354,45.61,2025-10-31
FDH57,Fruits and Vegetables,133.6284,1581.9408,1170.77,2025-11-01
FDH28,Frozen Foods,37.4506,37.9506,27.63,2025-11-02
NCT41,Health and Hygiene,151.3024,151.8024,97.33,2025-11-03
FDO11,Breads,248.8092,3486.1288,2349.74,2025-11-04
NCP42,Household,195.2478,4262.4516,2580.81,2025-11-05
FDN09,Snack Foods,243.9828,731.0484,429.58,2025-11-06
FDP32,Fruits and Vegetables,128.8678,1398.8458,899.09,2025-11-07
FDV57,Snack Foods,177.966,2336.958,1450.48,2025-11-08
FDW28,Frozen Foods,196.5452,2348.9424,1566.11,2025-11-09
FDR56,Fruits and Vegetables,196.8768,7094.7648,4012.42,2025-11-10
FDA40,Frozen Foods,87.4856,1054.6272,785.57,2025-11-11
NCG42,Household,127.831,1298.31,970.15,2025-11-12
NCK54,Household,117.815,2330.3,1607.05,2025-11-13
FDE16,Frozen Foods,208.9954,4584.6988,3013.15,2025-11-14
FDB15,Dairy,263.4568,527.3136,322.67,2025-11-15
FDC40,Dairy,76.1986,1869.5664,1332.55,2025-11-16
FDE53,Frozen Foods,106.928,2876.256,1975.83,2025-11-17
FDK24,Baking Goods,43.6744,407.4696,237.36,2025-11-18
FDW31,Fruits and Vegetables,201.0742,2189.8162,1603.35,2025-11-19
NCX29,Health and Hygiene,144.0102,1603.9122,1146.01,2025-11-20
NCM07,Others,82.4908,2013.3792,1489.82,2025-11-21
DRN36,Soft Drinks,95.9752,95.8752,66.65,2025-11-22
FDQ37,Breakfast,192.8478,774.9912,521.32,2025-11-23
FDK43,Meat,128.402,2403.538,1523.0,2025-11-24
FDK28,Frozen Foods,258.5646,4380.2982,3226.29,2025-11-25
FDR43,Fruits and Vegetables,37.819,219.714,158.9,2025-11-26
FDL48,Baking Goods,49.2034,729.051,407.57,2025-11-27
DRL23,Hard Drinks,106.6938,1393.5194,773.78,2025-11-28
NCX42,Household,163.6526,5262.4832,3290.59,2025-11-29
DRD37,Soft Drinks,46.506,372.848,265.51,2025-11-30
FDZ47,Baking Goods,99.9042,3273.7386,2446.97,2025-12-01
NCJ54,Household,231.7642,5344.3766,3100.18,2025-12-02
FDL52,Frozen Foods,39.7506,303.6048,203.06,2025-12-03
FDC15,Dairy,156.7288,314.2576,196.78,2025-12-04
NCD19,Household,56.0614,276.307,205.57,2025-12-05
FDD08,Fruits and Vegetables,38.9506,721.0614,518.03,2025-12-06
NCN18,Household,112.7544,3467.4864,2488.5,2025-12-07
FDY56,Fruits and Vegetables,225.9062,5416.9488,3487.1,2025-12-08
NCI29,Health and Hygiene,140.5154,283.6308,179.53,2025-12-09
NCE06,Household,160.2894,323.5788,195.66,2025-12-10
FDC08,Fruits and Vegetables,227.772,5206.556,2922.31,2025-12-11
FDU52,Frozen Foods,157.263,2503.408,1809.82,2025-12-12
FDN16,Frozen Foods,104.899,1960.781,1397.21,2025-12-13
NCM55,Others,184.7924,370.1848,277.62,2025-12-14
FDR49,Canned,49.5376,95.8752,71.84,2025-12-15
FDC15,Dairy,158.1288,3299.7048,2181.39,2025-12-16
FDB53,Frozen Foods,150.2392,2684.5056,1889.35,2025-12-17
FDK44,Fruits and Vegetables,173.3738,2085.2856,1540.93,2025-12-18
FDA16,Frozen Foods,221.9456,2210.456,1591.37,2025-12-19
FDO19,Fruits and Vegetables,47.4034,2187.153,1311.13,2025-12-20
FDO04,Frozen Foods,57.2614,1049.9666,672.09,2025-12-21
NCL19,Others,145.047,2719.793,1566.14,2025-12-22
FDA44,Fruits and Vegetables,54.593,56.593,41.92,2025-12-23
FDR60,Baking Goods,78.6328,231.6984,155.52,2025-12-24
FDV37,Canned,195.8426,5734.5354,3416.23,2025-12-25
FDG53,Frozen Foods,138.718,1398.18,956.83,2025-12-26
DRG01,Soft Drinks,76.467,1531.34,1031.55,2025-12-27
FDB38,Canned,160.692,319.584,198.66,2025-12-28
FDI27,Dairy,43.8744,633.8416,363.01,2025-12-29
FDD29,Frozen Foods,252.0698,1014.6792,694.36,2025-12-30
NCR41,Health and Hygiene,97.0094,2094.6068,1370.0,2025-12-31
FDW44,Fruits and Vegetables,171.3448,2386.2272,1681.01,2026-01-01
FDU21,Snack Foods,34.7558,780.9834,510.79,2026-01-02
FDI14,Canned,139.8496,1693.7952,1220.27,2026-01-03
FDW50,Dairy,168.4158,334.2316,220.72,2026-01-04
FDN39,Meat,168.3816,1342.2528,888.82,2026-01-05
FDT31,Fruits and Vegetables,190.6872,4916.2672,3565.92,2026-01-06
FDJ14,Canned,78.696,1757.712,1108.58,2026-01-07
NCQ43,Others,108.5912,1637.868,944.73,2026-01-08
FDZ22,Snack Foods,84.925,1747.725,971.31,2026-01-09
FDU38,Dairy,193.4504,2876.256,2016.33,2026-01-10
FDS32,Fruits and Vegetables,139.9838,1966.7732,1325.73,2026-01-11
DRH13,Soft Drinks,106.328,958.752,662.32,2026-01-12
DRF03,Dairy,40.2138,81.2276,48.13,2026-01-13
FDJ20,Fruits and Vegetables,123.4388,1238.388,714.89,2026-01-14
FDE22,Snack Foods,157.892,319.584,176.7,2026-01-15
FDX22,Snack Foods,211.0928,4418.2488,2739.83,2026-01-16
DRM11,Hard Drinks,259.7278,2863.6058,1912.84,2026-01-17
FDL58,Snack Foods,264.9568,1845.5976,1159.86,2026-01-18
FDL25,Breakfast,93.1804,1561.9668,995.75,2026-01-19
FDD40,Dairy,194.1162,3848.324,2812.48,2026-01-20
FDT08,Fruits and Vegetables,149.005,2097.27,1299.58,2026-01-21
FDO22,Snack Foods,81.596,639.168,417.25,2026-01-22
NCM41,Health and Hygiene,92.612,559.272,395.25,2026-01-23
FDJ21,Snack Foods,146.5102,2770.3938,1743.43,2026-01-24
FDC53,Frozen Foods,99.7384,295.6152,199.37,2026-01-25
DRK35,Hard Drinks,36.2506,37.9506,27.42,2026-01-26
FDQ09,Snack Foods,115.2834,1267.0174,937.47,2026-01-27
DRB48,Soft Drinks,39.3822,353.5398,204.85,2026-01-28
DRE25,Soft Drinks,92.112,1118.544,822.49,2026-01-29
FDL08,Fruits and Vegetables,245.9144,4655.2736,3018.59,2026-01-30
NCV42,Household,110.2228,1547.3192,930.94,2026-01-31
FDW03,Meat,105.3306,1045.306,670.91,2026-02-01
FDL25,Breakfast,91.8804,275.6412,205.63,2026-02-02
FDC17,Frozen Foods,212.0928,2735.1064,1773.78,2026-02-03
FDK44,Fruits and Vegetables,175.5738,347.5476,214.0,2026-02-04
FDE34,Snack Foods,182.7634,3817.0314,2582.91,2026-02-05
FDP10,Snack Foods,104.3622,1905.5196,1139.56,2026-02-06
FDZ22,Snack Foods,83.825,665.8,376.29,2026-02-07
NCK19,Others,192.1478,2324.9736,1338.66,2026-02-08
FDO44,Fruits and Vegetables,109.2228,3205.1612,1844.92,2026-02-09
NCU41,Health and Hygiene,189.1846,2101.9306,1219.92,2026-02-10
NCF31,Household,152.3024,1821.6288,1052.47,2026-02-11
FDG14,Canned,152.2024,3643.2576,2470.77,2026-02-12
NCH30,Household,114.586,2942.836,1725.61,2026-02-13
FDR36,Baking Goods,40.2454,587.2356,363.58,2026-02-14
NCJ30,Household,167.779,2886.243,2105.1,2026-02-15
FDR08,Fruits and Vegetables,110.2886,2223.772,1433.87,2026-02-16
FDU04,Frozen Foods,123.2414,487.3656,333.12,2026-02-17
NCQ50,Household,211.7218,5770.4886,3372.64,2026-02-18
FDL46,Snack Foods,117.7466,1414.1592,832.17,2026-02-19
DRK37,Soft Drinks,188.853,5502.837,3071.54,2026-02-20
FDK48,Baking Goods,76.8354,2181.8266,1273.72,2026-02-21
FDV58,Snack Foods,193.9452,1565.9616,948.53,2026-02-22
FDN27,Meat,115.1808,1054.6272,617.38,2026-02-23
FDZ52,Frozen Foods,112.9886,1667.829,946.89,2026-02-24
NCF42,Household,175.6712,2812.3392,1614.64,2026-02-25
FDQ48,Baking Goods,98.1726,489.363,314.25,2026-02-26
FDW49,Canned,179.3002,2865.6032,1694.34,2026-02-27
FDR58,Snack Foods,90.7462,1665.8316,1037.57,2026-02-28
NCE07,Household,143.8154,2694.4926,1753.26,2026-03-01
FDK14,Canned,83.4934,1555.9746,1070.63,2026-03-02
FDC11,Starchy Foods,87.9172,3836.3396,2140.15,2026-03-03
FDL22,Snack Foods,90.7488,543.2928,385.67,2026-03-04
NCQ41,Health and Hygiene,196.3794,1950.794,1317.92,2026-03-05
FDX46,Snack Foods,57.3562,177.7686,100.68,2026-03-06
FDC35,Starchy Foods,206.9638,1035.319,750.31,2026-03-07
FDH45,Fruits and Vegetables,42.8796,949.4308,697.05,2026-03-08
FDX33,Snack Foods,160.5578,1283.6624,721.7,2026-03-09
DRJ35,Hard Drinks,59.9878,484.7024,293.43,2026-03-10
FDC40,Dairy,79.5986,934.7832,664.86,2026-03-11
FDO19,Fruits and Vegetables,48.1034,534.6374,374.06,2026-03-12
FDP13,Canned,39.448,878.856,515.8,2026-03-13
FDP24,Baking Goods,120.1756,1332.9316,788.92,2026-03-14
NCQ42,Household,127.9678,3560.6984,2222.21,2026-03-15
FDY59,Baking Goods,93.1462,647.8234,419.08,2026-03-16
FDU14,Dairy,248.675,4993.5,3363.88,2026-03-17
FDB21,Fruits and Vegetables,240.6854,1691.7978,1055.31,2026-03-18
FDT32,Fruits and Vegetables,188.7214,1695.7926,1089.56,2026-03-19
FDK20,Fruits and Vegetables,124.0072,4042.7376,2827.87,2026-03-20
FDX09,Snack Foods,174.837,4763.799,2655.04,2026-03-21
FDM01,Breakfast,102.6332,1640.5312,985.12,2026-03-22
DRI37,Soft Drinks,58.7904,1288.9888,892.84,2026-03-23
FDL20,Fruits and Vegetables,112.3886,2334.9606,1702.28,2026-03-24
FDU13,Canned,148.5418,2207.127,1439.79,2026-03-25
FDE05,Frozen Foods,145.2102,437.4306,287.14,2026-03-26
FDE58,Snack Foods,118.4124,2370.248,1354.44,2026-03-27
FDT32,Fruits and Vegetables,189.9214,5087.3778,3253.29,2026-03-28
FDZ01,Canned,101.899,103.199,67.75,2026-03-29
FDM08,Fruits and Vegetables,224.4088,4697.8848,2811.66,2026-03-30
FDS58,Snack Foods,158.6578,2406.867,1453.38,2026-03-31
FDZ26,Dairy,238.3222,5736.5328,3587.95,2026-04-01
FDC46,Snack Foods,183.4266,7192.6374,3984.82,2026-04-02
FDY51,Meat,220.7798,6611.394,4062.15,2026-04-03
FDL34,Snack Foods,142.3496,3246.4408,1922.83,2026-04-04
DRG39,Dairy,51.6982,1262.3568,776.98,2026-04-05
NCG43,Household,94.1462,1758.3778,1009.23,2026-04-06
FDT01,Canned,211.5902,4672.5844,3402.13,2026-04-07
NCR38,Household,253.1724,3775.086,2524.47,2026-04-08
DRF01,Soft Drinks,147.4102,2478.7734,1699.99,2026-04-09
FDF53,Frozen Foods,182.2318,3067.3406,2171.17,2026-04-10
FDS45,Snack Foods,105.4622,3281.7282,2132.1,2026-04-11
FDR20,Fruits and Vegetables,46.2744,1086.5856,616.51,2026-04-12
FDY07,Fruits and Vegetables,46.5402,229.701,151.01,2026-04-13
FDD38,Canned,102.8674,1528.011,1019.75,2026-04-14
DRF15,Dairy,155.034,1990.742,1391.7,2026-04-15
FDH32,Fruits and Vegetables,95.141,868.869,552.89,2026-04-16
NCJ42,Household,103.0332,1230.3984,708.11,2026-04-17
FDB56,Fruits and Vegetables,187.6556,938.778,569.61,2026-04-18
FDD03,Dairy,234.03,4194.54,2611.59,2026-04-19
NCL18,Household,194.6136,1166.4816,792.25,2026-04-20
FDW22,Snack Foods,222.9114,5764.4964,3828.52,2026-04-21
FDE32,Fruits and Vegetables,37.5506,113.8518,70.73,2026-04-22
FDA34,Starchy Foods,174.408,7443.644,5562.66,2026-04-23
FDJ08,Fruits and Vegetables,191.7846,3057.3536,2051.96,2026-04-24
FDG38,Canned,83.3224,3579.3408,2138.46,2026-04-25
FDD29,Frozen Foods,253.1698,1522.0188,868.09,2026-04-26
NCE31,Household,35.4216,450.0808,261.3,2026-04-27
FDS19,Fruits and Vegetables,76.9012,607.2096,363.83,2026-04-28
FDU11,Breads,120.1098,1325.6078,771.68,2026-04-29
FDL02,Canned,105.3622,1270.3464,746.09,2026-04-30
FDO51,Meat,43.4112,1107.8912,672.51,2026-05-01
DRK23,Hard Drinks,254.104,3542.056,2070.95,2026-05-02
FDO27,Meat,95.2752,1534.0032,1118.83,2026-05-03
FDB16,Dairy,89.2198,1308.297,740.56,2026-05-04
FDA44,Fruits and Vegetables,55.393,1471.418,963.63,2026-05-05
NCB18,Household,89.6514,1239.7196,783.6,2026-05-06
NCL53,Health and Hygiene,175.3028,3896.2616,2908.46,2026-05-07
FDR16,Frozen Foods,214.4218,1496.0526,856.35,2026-05-08
NCQ05,Health and Hygiene,151.6708,3460.8284,2178.84,2026-05-09
FDF44,Fruits and Vegetables,132.1968,2870.9296,2135.67,2026-05-10
FDU50,Dairy,114.7176,1259.6936,910.89,2026-05-11
FDG20,Fruits and Vegetables,178.2028,177.1028,126.35,2026-05-12
FDD58,Snack Foods,99.77,798.96,480.64,2026-05-13
FDT01,Canned,212.9902,3185.853,1861.1,2026-05-14
FDK15,Meat,98.3042,1488.063,1017.43,2026-05-15
FDJ08,Fruits and Vegetables,189.2846,5159.2842,3796.59,2026-05-16
FDS10,Snack Foods,182.0318,5954.2494,3937.86,2026-05-17
FDJ55,Meat,226.8404,4500.808,2989.99,2026-05-18
FDU32,Fruits and Vegetables,123.0414,121.8414,73.84,2026-05-19
FDG09,Fruits and Vegetables,185.9556,4318.3788,3039.7,2026-05-20
FDE39,Dairy,121.0782,3456.1678,2030.18,2026-05-21
FDU56,Fruits and Vegetables,185.8266,1659.8394,1020.36,2026-05-22
NCH55,Household,127.402,759.012,482.04,2026-05-23
FDX33,Snack Foods,159.4578,4974.1918,3240.8,2026-05-24
FDR24,Baking Goods,87.983,1707.777,1022.07,2026-05-25
FDC33,Fruits and Vegetables,197.3768,7488.9184,4290.91,2026-05-26
NCV54,Household,116.8124,2488.7604,1672.76,2026-05-27
NCQ02,Household,186.7556,2816.334,1711.56,2026-05-28
NCU17,Health and Hygiene,101.4674,2954.1546,1968.2,2026-05-29
NCZ06,Household,255.2698,761.0094,442.05,2026-05-30
FDV37,Canned,199.4426,593.2278,383.36,2026-05-31
DRH25,Soft Drinks,50.2324,1298.31,852.36,2026-06-01
NCI43,Household,46.3376,1150.5024,644.7,2026-06-02
NCQ53,Health and Hygiene,237.159,3072.667,1896.82,2026-06-03
NCT18,Household,181.7976,3259.7568,1880.5,2026-06-04
FDF14,Canned,152.734,2756.412,1550.96,2026-06-05
FDM14,Canned,106.9254,2930.1858,2191.76,2026-06-06
FDX57,Snack Foods,99.2068,97.2068,59.73,2026-06-07
NCV05,Health and Hygiene,153.1656,1544.656,1099.76,2026-06-08
FDX39,Meat,212.5586,3165.879,1902.47,2026-06-09
FDA23,Baking Goods,100.6016,1619.2256,1111.28,2026-06-10
NCV06,Household,194.4478,387.4956,272.04,2026-06-11
NCE31,Household,36.3216,415.4592,278.0,2026-06-12
DRI39,Dairy,55.893,226.372,145.85,2026-06-13
FDH21,Seafood,160.0604,1267.6832,801.64,2026-06-14
FDR26,Dairy,175.8028,1593.9252,987.87,2026-06-15
FDA14,Dairy,147.176,585.904,431.17,2026-06-16
FDG21,Seafood,149.605,3745.125,2681.97,2026-06-17
NCQ38,Others,104.828,1810.976,1345.56,2026-06-18
FDN20,Fruits and Vegetables,167.0474,2358.2636,1355.67,2026-06-19
NCN29,Health and Hygiene,50.3034,145.8102,101.51,2026-06-20
FDI28,Frozen Foods,78.2302,554.6114,409.12,2026-06-21
FDA03,Dairy,146.8102,3499.4448,2051.54,2026-06-22
FDZ28,Frozen Foods,127.3678,1780.3492,1002.87,2026-06-23
FDO52,Frozen Foods,172.1106,2566.659,1792.1,2026-06-24
FDU10,Snack Foods,38.2848,1230.3984,818.09,2026-06-25
FDP13,Canned,41.548,918.804,660.04,2026-06-26
FDV02,Dairy,170.7106,3079.9908,1780.09,2026-06-27
FDS28,Frozen Foods,56.9588,744.3644,527.79,2026-06-28
FDW49,Canned,179.8002,716.4008,422.91,2026-06-29
FDP33,Snack Foods,254.7672,5113.344,2979.71,2026-06-30
FDJ03,Dairy,48.5692,886.8456,516.9,2025-07-01
FDQ51,Meat,45.5718,1039.9796,741.42,2025-07-02
DRK23,Hard Drinks,253.704,4554.072,3110.61,2025-07-03
FDU11,Breads,119.7098,1807.647,1183.31,2025-07-04
NCK06,Household,122.6756,2665.8632,1657.54,2025-07-05
FDY09,Snack Foods,174.3054,1751.054,1270.28,2025-07-06
NCY18,Household,173.6054,2626.581,1650.78,2025-07-07
FDA10,Snack Foods,120.9072,1470.0864,1048.64,2025-07-08
FDO34,Snack Foods,165.9816,4362.3216,2782.41,2025-07-09
FDE38,Canned,164.3842,4476.1734,2799.35,2025-07-10
FDF40,Dairy,248.4092,2241.0828,1439.98,2025-07-11
FDY02,Dairy,264.791,4733.838,2888.95,2025-07-12
FDS03,Meat,66.0826,258.3304,180.71,2025-07-13
FDB59,Snack Foods,199.0084,3174.5344,2065.17,2025-07-14
NCQ42,Household,127.6678,2924.8594,1744.51,2025-07-15
FDO15,Meat,72.3038,960.7494,701.27,2025-07-16
DRN47,Hard Drinks,178.166,539.298,338.02,2025-07-17
FDA03,Dairy,144.2102,2041.3428,1344.65,2025-07-18
FDA01,Canned,58.5904,996.0368,728.4,2025-07-19
FDB38,Canned,158.992,1757.712,1186.19,2025-07-20
FDT59,Breads,230.6668,1842.9344,1056.7,2025-07-21
FDG08,Fruits and Vegetables,170.6764,3435.528,2535.3,2025-07-22
FDV56,Fruits and Vegetables,106.2596,1402.1748,947.23,2025-07-23
FDY26,Dairy,211.4244,7833.8028,4833.31,2025-07-24
DRE13,Soft Drinks,87.9198,1221.0772,705.6,2025-07-25
FDE51,Dairy,42.8086,669.129,474.28,2025-07-26
FDL40,Frozen Foods,94.541,1061.951,715.77,2025-07-27
FDD50,Canned,168.1132,2874.9244,1887.94,2025-07-28
FDC04,Dairy,241.8854,4592.0226,3346.57,2025-07-29
FDN15,Meat,141.718,419.454,296.86,2025-07-30
FDC46,Snack Foods,182.8266,5163.9448,2996.82,2025-07-31
FDV56,Fruits and Vegetables,107.7596,323.5788,198.14,2025-08-01
FDK43,Meat,128.402,1265.02,758.63,2025-08-02
NCR29,Health and Hygiene,54.793,622.523,435.01,2025-08-03
FDY03,Meat,111.7202,1125.202,626.41,2025-08-04
FDU44,Fruits and Vegetables,164.1552,5198.5664,3451.73,2025-08-05
FDZ04,Frozen Foods,61.651,379.506,266.6,2025-08-06
FDU16,Frozen Foods,82.1908,2432.8332,1764.66,2025-08-07
FDV07,Fruits and Vegetables,110.7228,1657.842,1025.24,2025-08-08
NCL19,Others,143.947,3006.087,2147.1,2025-08-09
FDW01,Canned,153.4682,2287.023,1308.47,2025-08-10
FDC10,Snack Foods,120.3098,1687.1372,1213.54,2025-08-11
DRC12,Soft Drinks,189.1188,3237.1196,1862.95,2025-08-12
DRK39,Dairy,82.225,2746.425,1728.76,2025-08-13
FDG24,Baking Goods,81.425,1331.6,944.72,2025-08-14
FDO04,Frozen Foods,53.2614,607.8754,352.56,2025-08-15
DRB25,Soft Drinks,106.3938,857.5504,510.97,2025-08-16
FDK26,Canned,184.824,4287.752,2977.63,2025-08-17
FDM52,Frozen Foods,147.2076,1773.6912,1230.95,2025-08-18
FDY07,Fruits and Vegetables,46.8402,597.2226,405.05,2025-08-19
NCO06,Household,33.4558,441.4254,304.05,2025-08-20
FDO10,Snack Foods,55.8588,1431.47,942.69,2025-08-21
FDK34,Snack Foods,240.2564,2860.2768,1717.2,2025-08-22
FDS33,Snack Foods,86.9514,3364.9532,2083.37,2025-08-23
FDO45,Snack Foods,88.6856,1757.712,1030.58,2025-08-24
FDF08,Fruits and Vegetables,89.8856,966.7416,707.36,2025-08-25
FDH58,Snack Foods,115.1834,1958.1178,1305.43,2025-08-26
FDS03,Meat,63.2826,129.1652,81.4,2025-08-27
DRF03,Dairy,38.8138,365.5242,234.81,2025-08-28
FDE02,Canned,93.7778,1783.6782,1318.95,2025-08-29
NCZ06,Household,252.2698,2790.3678,1620.28,2025-08-30
FDW49,Canned,179.3002,2328.3026,1553.55,2025-08-31
FDR23,Breads,174.737,2822.992,1838.27,2025-09-01
NCJ29,Health and Hygiene,85.1224,2045.3376,1375.06,2025-09-02
FDY35,Breads,47.2402,505.3422,279.77,2025-09-03
FDZ01,Canned,102.699,3095.97,2242.8,2025-09-04
FDX19,Fruits and Vegetables,233.1958,5141.3076,3786.18,2025-09-05
FDG44,Fruits and Vegetables,54.0298,808.947,536.35,2025-09-06
FDQ23,Breads,100.6332,2665.8632,1837.66,2025-09-07
FDY22,Snack Foods,143.8128,2588.6304,1901.35,2025-09-08
NCN41,Health and Hygiene,125.073,1108.557,766.51,2025-09-09
FDA47,Baking Goods,162.421,1304.968,757.54,2025-09-10
NCD19,Household,55.4614,331.5684,220.58,2025-09-11
FDO36,Baking Goods,180.866,3235.788,2172.32,2025-09-12
FDH20,Fruits and Vegetables,95.141,3089.312,1961.18,2025-09-13
FDN12,Baking Goods,113.1544,3355.632,2339.84,2025-09-14
NCJ30,Household,171.379,2037.348,1501.27,2025-09-15
FDB09,Fruits and Vegetables,126.2046,1867.569,1372.88,2025-09-16
FDA09,Snack Foods,180.266,898.83,575.4,2025-09-17
FDL24,Baking Goods,172.3422,7759.899,4443.69,2025-09-18
FDP03,Meat,125.6388,2848.2924,2127.58,2025-09-19
FDR58,Snack Foods,94.5462,2868.9322,2059.26,2025-09-20
FDO13,Breakfast,166.0526,3617.9572,2080.08,2025-09-21
DRD49,Soft Drinks,239.4564,5243.8408,3849.86,2025-09-22
NCF42,Household,176.0712,2109.2544,1527.06,2025-09-23
DRK35,Hard Drinks,36.1506,721.0614,471.41,2025-09-24
FDR58,Snack Foods,92.1462,1203.1006,803.98,2025-09-25
FDQ15,Meat,83.1276,1868.2348,1176.62,2025-09-26
NCP50,Others,80.5618,322.2472,180.77,2025-09-27
FDV45,Snack Foods,186.4556,3942.8676,2432.9,2025-09-28
DRP35,Hard Drinks,129.6336,3195.84,2270.87,2025-09-29
FDN23,Breads,143.5444,3338.3212,1839.17,2025-09-30
FDS44,Fruits and Vegetables,238.9538,4086.0146,2519.84,2025-10-01
NCI54,Household,110.9912,1856.2504,1168.76,2025-10-02
FDH40,Frozen Foods,79.3276,1380.8692,907.89,2025-10-03
FDF46,Snack Foods,113.3834,1267.0174,929.95,2025-10-04
FDA21,Snack Foods,184.4924,5182.5872,3209.42,2025-10-05
